"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Entrez","Symbol","Name"
"ENSG00000114854",1.64758967614497,0.344459368236256,1.41429388191457,0.243555722499451,0.807574924003534,0.867116365289529,"7134","TNNC1","troponin C1, slow skeletal and cardiac type"
"ENSG00000132879",215.991808974041,-0.0309694525376558,0.127314016139073,-0.243252498639474,0.807809799884322,0.867305371216955,"93611","FBXO44","F-box protein 44"
"ENSG00000132874",0.798680752135175,0.46837109959474,1.92940040390781,0.24275474320732,0.808195396626524,0.867529770974633,"8170","SLC14A2","solute carrier family 14 member 2"
"ENSG00000204577",0.798680752135175,0.46837109959474,1.92940040390781,0.24275474320732,0.808195396626524,0.867529770974633,"11025","LILRB3","leukocyte immunoglobulin like receptor B3"
"ENSG00000268163",0.798680752135175,0.46837109959474,1.92940040390781,0.24275474320732,0.808195396626524,0.867529770974633,NA,NA,NA
"ENSG00000152404",158.342513966491,-0.0358242573334254,0.147785519860348,-0.242407086751652,0.808464743674235,0.867711338689692,"143884","CWF19L2","CWF19 like cell cycle control factor 2"
"ENSG00000183723",337.897263726104,0.0251257012912227,0.10366054153315,0.242384430175755,0.80848229765822,0.867711338689692,"146223","CMTM4","CKLF like MARVEL transmembrane domain containing 4"
"ENSG00000170561",16.0888387561049,0.108619300933271,0.449414502945629,0.241690689155201,0.809019844691508,0.868225039762866,"153572","IRX2","iroquois homeobox 2"
"ENSG00000188763",40.686249410834,0.0665416109984942,0.276179645570066,0.240935970719873,0.809604742595993,0.868789478402486,"8326","FZD9","frizzled class receptor 9"
"ENSG00000176915",1469.12259980599,-0.0133320907860778,0.0553699483351977,-0.240782070183057,0.80972402676741,0.86879133299133,"23141","ANKLE2","ankyrin repeat and LEM domain containing 2"
"ENSG00000135314",35.9217571804613,0.072385490009483,0.300627130102469,0.240781628673401,0.809724368976042,0.86879133299133,"80759","KHDC1","KH domain containing 1"
"ENSG00000157613",5084.30398784532,0.0114767192913656,0.0477500106261122,0.240350088740912,0.810058867585849,0.869079404491735,"90993","CREB3L1","cAMP responsive element binding protein 3 like 1"
"ENSG00000085978",464.785301616376,-0.0209573304039344,0.0872193260994571,-0.24028310399964,0.810110792435029,0.869079404491735,"55054","ATG16L1","autophagy related 16 like 1"
"ENSG00000185250",3.51395021978889,0.226787752508344,0.944767956857377,0.240045982574089,0.810294609581672,0.869158126347377,"285755","PPIL6","peptidylprolyl isomerase like 6"
"ENSG00000162746",30.1280663262085,-0.0798871331187272,0.33281272570984,-0.240036293529161,0.810302120777104,0.869158126347377,"127943","FCRLB","Fc receptor like B"
"ENSG00000172350",5.82084867354454,0.172005858262102,0.719300938077566,0.239129200528797,0.811005399753306,0.869849179940632,"64137","ABCG4","ATP binding cassette subfamily G member 4"
"ENSG00000180855",21.8244151015331,0.0897312780951263,0.375559169917717,0.238927139270187,0.811162080821212,0.869902239291308,"10224","ZNF443","zinc finger protein 443"
"ENSG00000184185",9.17699147058562,-0.138610043152639,0.580290775031,-0.238863082297378,0.811211753054853,0.869902239291308,"3768","KCNJ12","potassium inwardly rectifying channel subfamily J member 12"
"ENSG00000189195",10.1243614369499,-0.133024063928171,0.556965790406295,-0.238837045684857,0.811231943060099,0.869902239291308,"284697","BTBD8","BTB domain containing 8"
"ENSG00000162639",10.8383918218878,-0.126895991362039,0.531630956051773,-0.238691878111178,0.811344515077114,0.869959655380612,"113802","HENMT1","HEN methyltransferase 1"
"ENSG00000135245",107.596425128013,0.0423819981819456,0.177624238682338,0.238604812588338,0.811412033001019,0.869968757629057,"29923","HILPDA","hypoxia inducible lipid droplet associated"
"ENSG00000163481",424.944902348165,-0.0218084739678379,0.0916451485689831,-0.237966486042872,0.811907087861243,0.870436215967047,"64320","RNF25","ring finger protein 25"
"ENSG00000165275",90.6133061165948,0.0460855838636018,0.193730074962817,0.237885541893518,0.811969869562875,0.870440204947458,"158234","TRMT10B","tRNA methyltransferase 10B"
"ENSG00000106636",3730.1971843932,0.0107416979205614,0.0451801986499119,0.237752339333337,0.812073186435703,0.870487644315179,"10652","YKT6","YKT6 v-SNARE homolog"
"ENSG00000183914",0.846719588213003,0.466345137012778,1.96564146598647,0.237248320755555,0.812464151639059,0.870780064493961,"146754","DNAH2","dynein axonemal heavy chain 2"
"ENSG00000242221",0.846719588213003,0.466345137012778,1.96564146598647,0.237248320755555,0.812464151639059,0.870780064493961,"5670","PSG2","pregnancy specific beta-1-glycoprotein 2"
"ENSG00000135835",63.3290128370772,-0.0531685840406285,0.224229796274455,-0.237116498003462,0.812566413739749,0.870826338401427,"57710","KIAA1614","KIAA1614"
"ENSG00000158290",1737.59340364262,0.0127936077123816,0.0539887868029978,0.236967868143895,0.812681717864363,0.870886581682904,"8450","CUL4B","cullin 4B"
"ENSG00000125730",16.6425051618201,0.106727434460294,0.451041298348229,0.236624528288526,0.812948089700153,0.871108691726106,"718","C3","complement C3"
"ENSG00000134516",19.8837070853416,-0.0919765177887788,0.389502264103675,-0.236138596011594,0.813325125364333,0.871449341884372,"1794","DOCK2","dedicator of cytokinesis 2"
"ENSG00000143368",1235.79618926267,-0.0145374429313002,0.061716315342338,-0.2355526711318,0.813779802985213,0.871873127100615,"10262","SF3B4","splicing factor 3b subunit 4"
"ENSG00000100314",3.20636282943525,0.24063350954317,1.022591147274,0.23531741907276,0.813962376213957,0.872005342781224,"164633","CABP7","calcium binding protein 7"
"ENSG00000260001",11.3987260005945,0.133053144056307,0.565943663292379,0.235099626846725,0.814131408313933,0.872123033560892,"100507588","TGFBR3L","transforming growth factor beta receptor 3 like"
"ENSG00000136828",38.7230448929569,0.0665135510753911,0.283841968146917,0.234333039295174,0.81472643821609,0.872697016238734,"9649","RALGPS1","Ral GEF with PH domain and SH3 binding motif 1"
"ENSG00000177483",4.12861148732264,0.201146185481036,0.860734277942068,0.233691384943977,0.815224576411006,0.873167137147196,"375316","RBM44","RNA binding motif protein 44"
"ENSG00000139835",10.7913405522982,0.125969363405875,0.5400525416212,0.233253903458586,0.815564251074628,0.873424643663014,"79774","GRTP1","growth hormone regulated TBC protein 1"
"ENSG00000099337",453.637354402859,-0.0221173684944981,0.0948310905977326,-0.233229085051004,0.815583521922269,0.873424643663014,"9424","KCNK6","potassium two pore domain channel subfamily K member 6"
"ENSG00000125485",247.369515400534,-0.0269356250487791,0.115542869656978,-0.233122347824189,0.815666401872611,0.87344993321213,"64794","DDX31","DEAD-box helicase 31"
"ENSG00000129116",7629.71361154756,0.0126469095079507,0.0543732050434418,0.232594519632352,0.816076283312879,0.87382536061212,"23022","PALLD","palladin, cytoskeletal associated protein"
"ENSG00000204370",587.783882501207,-0.0189432111277969,0.0815419441605071,-0.232312478232174,0.816295321305913,0.873976563556277,"6392","SDHD","succinate dehydrogenase complex subunit D"
"ENSG00000214253",942.524371075812,0.0151029190889097,0.0650259214502169,0.232259978053095,0.816336095393928,0.873976563556277,"51024","FIS1","fission, mitochondrial 1"
"ENSG00000183644",7.051727816046,-0.158204663199111,0.681586406732499,-0.232112409573333,0.816450706621327,0.874012997503832,"399949","HOATZ","HOATZ cilia and flagella associated protein"
"ENSG00000262621",0.843590127912221,0.456588370595215,1.96751522876866,0.23206344932891,0.816488733181758,0.874012997503832,NA,NA,NA
"ENSG00000102387",7.61240313099569,0.14900783914914,0.642742812889671,0.23183120240462,0.816669121165916,0.87404787123274,"54457","TAF7L","TATA-box binding protein associated factor 7 like"
"ENSG00000181409",3.9145921016535,-0.206169819233988,0.889321775207051,-0.23182814700111,0.816671494386227,0.87404787123274,"9625","AATK","apoptosis associated tyrosine kinase"
"ENSG00000197540",0.801810212435957,0.486520327448945,2.09894820802267,0.231792440418182,0.816699228846931,0.87404787123274,"3004","GZMM","granzyme M"
"ENSG00000118816",3487.20244629283,0.0100664237449603,0.0435082605461793,0.231368103863309,0.817028842371639,0.87433713904104,"10983","CCNI","cyclin I"
"ENSG00000103710",6.70730594327807,0.156920087353584,0.67933895123186,0.230989386180547,0.81732304768335,0.87458847576833,"51285","RASL12","RAS like family 12"
"ENSG00000117899",1019.61301191235,-0.0149217482758011,0.0647214563043201,-0.230553345487763,0.817661816019395,0.87484629815986,"23184","MESD","mesoderm development LRP chaperone"
"ENSG00000133246",0.877685043439642,0.466496668056735,2.02361445661659,0.230526455536744,0.817682708451084,0.87484629815986,"84106","PRAM1","PML-RARA regulated adaptor molecule 1"
"ENSG00000269028",65.5333180140246,0.0505553295050779,0.220271292088451,0.229513928146284,0.818469496434361,0.875624523696981,"100462981","MTRNR2L2","MT-RNR2 like 2"
"ENSG00000108691",879.213925485281,-0.0158295420934359,0.068996448832375,-0.229425461184146,0.818538248697185,0.875634514720121,"6347","CCL2","C-C motif chemokine ligand 2"
"ENSG00000145526",5.02294606096559,0.185299550534508,0.808813164242015,0.229100562066349,0.8187907566151,0.875838927385922,"1016","CDH18","cadherin 18"
"ENSG00000140006",120.424376527584,-0.0394039341647898,0.172049543842294,-0.229026670369488,0.818848187030168,0.875838927385922,"112840","WDR89","WD repeat domain 89"
"ENSG00000205639",3.99672585325875,-0.200440299290346,0.875682169884837,-0.2288961751005,0.818949613485037,0.87588384641092,"388931","MFSD2B","major facilitator superfamily domain containing 2B"
"ENSG00000105258",50.4864673770939,0.0581903417580479,0.254613906725912,0.228543454308209,0.819223778193868,0.876104237773568,"5438","POLR2I","RNA polymerase II subunit I"
"ENSG00000183258",890.078137475234,0.0157025855607782,0.068726869965948,0.228478112979078,0.819274569479937,0.876104237773568,"51428","DDX41","DEAD-box helicase 41"
"ENSG00000105085",72.8606983483397,0.0475976888498605,0.209132394701418,0.22759596339829,0.819960358346444,0.876773979635049,"9441","MED26","mediator complex subunit 26"
"ENSG00000141698",561.416229808261,-0.0182469746188542,0.0802549768114326,-0.227362530572121,0.820141853616788,0.876904428221432,"115024","NT5C3B","5'-nucleotidase, cytosolic IIIB"
"ENSG00000172057",1109.19196346514,0.0141860481340418,0.0625789726333735,0.226690332823974,0.820664544735535,0.877399641662119,"94103","ORMDL3","ORMDL sphingolipid biosynthesis regulator 3"
"ENSG00000128594",19.7390381061533,-0.0907395510629179,0.400858429391395,-0.22636308584226,0.820919036035265,0.877608062751177,"64101","LRRC4","leucine rich repeat containing 4"
"ENSG00000128346",47.3612996522375,0.0608909273411285,0.269708986907453,0.225765288874199,0.821383975541419,0.878041418113399,"84645","C22orf23","chromosome 22 open reading frame 23"
"ENSG00000129559",613.80271891666,0.0178725006913972,0.0793364171274346,0.225274865421379,0.821765451638086,0.878385496536271,"4738","NEDD8","NEDD8 ubiquitin like modifier"
"ENSG00000010438",100.357648804665,-0.0403071563212969,0.180716304558498,-0.223041061069558,0.82350354922274,0.880179513267441,"5646","PRSS3","serine protease 3"
"ENSG00000115459",209.439767574481,-0.0284300458802105,0.12795482531968,-0.222188149678462,0.824167418760068,0.880772557556691,"84173","ELMOD3","ELMO domain containing 3"
"ENSG00000008130",954.970824752761,0.014719589045255,0.066252334922251,0.222174645807259,0.824177930605532,0.880772557556691,"65220","NADK","NAD kinase"
"ENSG00000189367",2.15917479368551,-0.27485577385325,1.23921509437512,-0.221798277878343,0.824470920127276,0.881021782253175,"9729","KIAA0408","KIAA0408"
"ENSG00000204176",7.9579455947495,-0.14047919042964,0.634921700832971,-0.221254353482235,0.824894389817079,0.881322899620664,"83849","SYT15","synaptotagmin 15"
"ENSG00000121905",1.06128067739318,0.403289893758799,1.82341593065412,0.221172737924981,0.824957935612081,0.881322899620664,"3208","HPCA","hippocalcin"
"ENSG00000197343",841.799101684027,-0.0160868476051404,0.0727573784229514,-0.221102628404569,0.825012523733704,0.881322899620664,"79027","ZNF655","zinc finger protein 655"
"ENSG00000187695",0.824345892798362,0.422562694792977,1.91159596214141,0.22105230559266,0.825051706206154,0.881322899620664,NA,NA,NA
"ENSG00000111291",0.824345892798362,0.422562694792977,1.91159596214141,0.22105230559266,0.825051706206154,0.881322899620664,"55507","GPRC5D","G protein-coupled receptor class C group 5 member D"
"ENSG00000132781",57.8267112081972,-0.0550796583699961,0.249425936707965,-0.220825705205169,0.825228147760005,0.881447488164006,"4595","MUTYH","mutY DNA glycosylase"
"ENSG00000161999",246.695426364965,-0.0266328039269265,0.120647795884343,-0.220748367027422,0.825288368867504,0.881447929586874,"339123","JMJD8","jumonji domain containing 8"
"ENSG00000174236",4.95015379749549,-0.186394363101329,0.845639638505549,-0.220418195427468,0.825545475952238,0.881658639462614,"387849","REP15","RAB15 effector protein"
"ENSG00000159593",553.174672490416,-0.0179388561306257,0.0814179987144653,-0.220330349724483,0.825613885208256,0.881659712008623,"8883","NAE1","NEDD8 activating enzyme E1 subunit 1"
"ENSG00000173110",4.12235256672107,0.198486963824272,0.901135103432394,0.220263269146038,0.825666124653482,0.881659712008623,"3310","HSPA6","heat shock protein family A (Hsp70) member 6"
"ENSG00000248485",0.479612215935102,0.584003878773414,2.65452557951903,0.220003108381886,0.825868733873218,NA,"654790","PCP4L1","Purkinje cell protein 4 like 1"
"ENSG00000068976",0.479612215935102,0.584003878773414,2.65452557951903,0.220003108381886,0.825868733873218,NA,"5837","PYGM","glycogen phosphorylase, muscle associated"
"ENSG00000066735",0.479612215935102,0.584003878773414,2.65452557951903,0.220003108381886,0.825868733873218,NA,"26153","KIF26A","kinesin family member 26A"
"ENSG00000102854",0.479612215935102,0.584003878773414,2.65452557951903,0.220003108381886,0.825868733873218,NA,"10232","MSLN","mesothelin"
"ENSG00000103375",0.479612215935102,0.584003878773414,2.65452557951903,0.220003108381886,0.825868733873218,NA,"343","AQP8","aquaporin 8"
"ENSG00000205456",0.479612215935102,0.584003878773414,2.65452557951903,0.220003108381886,0.825868733873218,NA,"729264","TP53TG3D","TP53 target 3D"
"ENSG00000236609",188.124771306272,0.0292493442817573,0.133017685871774,0.219890641534337,0.825956324923125,0.881905695625373,"54753","ZNF853","zinc finger protein 853"
"ENSG00000119684",166.17847024327,-0.0329023333980938,0.149827696851397,-0.219601142442489,0.826181801588827,0.882069494634609,"27030","MLH3","mutL homolog 3"
"ENSG00000183208",19.1146802558127,0.092516340657423,0.42140997087179,0.219539989682802,0.826229432313121,0.882069494634609,"390637","GDPGP1","GDP-D-glucose phosphorylase 1"
"ENSG00000170835",3.64198400266352,0.206957829835773,0.9440780878962,0.219216855564312,0.826481125960163,0.882274289033817,"1056","CEL","carboxyl ester lipase"
"ENSG00000161298",36.1304876513976,0.0651955969068488,0.297841769901219,0.218893397418607,0.82673308985303,0.882479342236108,"84911","ZNF382","zinc finger protein 382"
"ENSG00000161180",2.34581077463125,0.251162933829375,1.14895192983224,0.218601777244109,0.826960268244365,0.882657910876698,"164592","CCDC116","coiled-coil domain containing 116"
"ENSG00000088280",340.022113373046,-0.0222568947976072,0.101987922164522,-0.218230691686252,0.827249372817188,0.882902545917859,"55616","ASAP3","ArfGAP with SH3 domain, ankyrin repeat and PH domain 3"
"ENSG00000105738",1040.91497920249,0.0148513986714741,0.0681732905022599,0.217847760641418,0.827547730493495,0.883126952545066,"23094","SIPA1L3","signal induced proliferation associated 1 like 3"
"ENSG00000164695",0.779436517021316,0.43740481857022,2.01043275502935,0.217567495095768,0.827766112940478,0.883126952545066,"92421","CHMP4C","charged multivesicular body protein 4C"
"ENSG00000135094",0.779436517021316,0.43740481857022,2.01043275502935,0.217567495095768,0.827766112940478,0.883126952545066,"10993","SDS","serine dehydratase"
"ENSG00000076826",0.779436517021316,0.43740481857022,2.01043275502935,0.217567495095768,0.827766112940478,0.883126952545066,"57662","CAMSAP3","calmodulin regulated spectrin associated protein family member 3"
